steps,heart_rate_avg,max_heart,min_heart,raw_intensity_avg,time_of_day,date,hour,user_id,feel
0,81.7,94,75,27.0833,6,2023-11-21,21,87395,3
18,68.5,70,67,46.3333,3,2023-11-22,10,87395,3
1509,103.57,126,69,68.0667,3,2023-11-22,11,87395,3
1897,115.52,135,101,57.9667,4,2023-11-22,12,87395,3
800,100.8,113,91,48.4167,4,2023-11-22,13,87395,3
490,105.82,124,98,49.2667,4,2023-11-22,14,87395,3
183,94.72,105,83,36.9167,4,2023-11-22,15,87395,3
722,94.02,107,83,50.0167,5,2023-11-22,16,87395,3
1392,97.83,112,84,50.1333,5,2023-11-22,17,87395,3
11,81.88,94,74,17.1833,5,2023-11-22,18,87395,3
0,75.43,88,69,11.2167,5,2023-11-22,19,87395,3
0,72.25,75,70,2.5,6,2023-11-22,20,87395,3
0,71.9,78,68,5.25,6,2023-11-22,21,87395,3
0,80.0,80,80,0.0,3,2023-11-23,9,87395,3
1298,105.6,126,82,76.2,3,2023-11-23,11,87395,3
1615,115.83,124,106,63.55,4,2023-11-23,12,87395,3
318,99.95,118,86,33.2167,4,2023-11-23,13,87395,3
840,97.33,107,89,47.3833,4,2023-11-23,14,87395,3
2982,114.07,128,100,77.8167,4,2023-11-23,15,87395,3
91,94.13,115,87,24.8167,5,2023-11-23,16,87395,3
0,90.3,95,88,15.2167,5,2023-11-23,17,87395,3
0,85.23,88,80,17.9,5,2023-11-23,18,87395,3
96,84.75,98,76,33.3667,5,2023-11-23,19,87395,3
46,80.88,91,73,15.5833,6,2023-11-23,20,87395,3
29,75.73,86,66,24.35,6,2023-11-23,21,87395,3
1339,101.49,126,80,75.2051,3,2023-11-24,8,87395,3
758,107.4,124,97,56.0,3,2023-11-24,9,87395,3
759,106.38,116,97,53.2,3,2023-11-24,10,87395,3
584,99.27,109,91,44.6833,3,2023-11-24,11,87395,3
1574,103.77,117,94,62.7833,4,2023-11-24,12,87395,3
905,99.97,117,88,45.7667,4,2023-11-24,13,87395,3
857,92.12,112,81,45.7333,4,2023-11-24,14,87395,3
3253,105.22,117,95,80.9667,4,2023-11-24,15,87395,3
2423,94.32,109,84,77.2333,5,2023-11-24,16,87395,3
474,95.9,106,85,43.6833,5,2023-11-24,17,87395,3
0,89.85,97,79,20.8667,5,2023-11-24,18,87395,3
46,90.55,96,87,27.85,5,2023-11-24,19,87395,3
36,88.1,93,79,21.8095,6,2023-11-24,20,87395,3
0,80.0,80,80,0.0,6,2023-11-24,21,87395,3
0,70.0,70,70,4.83333,3,2023-11-26,9,87395,3
1997,111.8,133,71,63.3725,3,2023-11-26,10,87395,3
565,105.38,122,94,39.8167,3,2023-11-26,11,87395,3
1701,104.17,116,91,71.7073,4,2023-11-26,12,87395,3
0,80.0,80,80,0.0,4,2023-11-26,13,87395,3
0,80.0,80,80,0.0,5,2023-11-26,18,87395,3
0,80.0,80,80,0.0,3,2023-11-27,9,87395,3
0,80.0,80,80,0.0,4,2023-11-27,15,87395,3
0,80.0,80,80,0.0,6,2023-11-27,21,87395,3
0,80.0,80,80,0.0,3,2023-11-28,9,87395,3
1269,112.98,122,106,66.561,3,2023-11-28,11,87395,3
71,88.77,109,83,46.5,4,2023-11-28,12,87395,3
34,84.18,96,79,45.1333,4,2023-11-28,13,87395,3
93,88.2,100,75,45.8167,4,2023-11-28,14,87395,3
14,83.0,88,80,38.95,4,2023-11-28,15,87395,3
89,86.58,98,81,42.3667,5,2023-11-28,16,87395,3
301,93.03,110,77,54.9167,5,2023-11-28,17,87395,3
67,85.18,96,76,37.1167,5,2023-11-28,18,87395,3
10,80.58,86,76,36.8667,5,2023-11-28,19,87395,3
13,81.8,91,73,36.2167,6,2023-11-28,20,87395,3
0,77.48,83,74,30.7833,6,2023-11-28,21,87395,3
0,80.0,80,80,0.0,3,2023-11-29,9,87395,3
0,80.0,80,80,0.0,4,2023-11-29,15,87395,3
0,80.0,80,80,0.0,6,2023-11-29,21,87395,3
0,80.0,80,80,6.0,3,2023-11-30,9,87395,3
0,80.0,80,80,0.0,3,2023-11-30,10,87395,3
1773,95.31,113,85,65.5161,4,2023-11-30,15,87395,3
137,89.3,110,73,33.45,5,2023-11-30,16,87395,3
283,89.28,99,75,68.55,5,2023-11-30,17,87395,3
116,83.42,95,76,34.6167,5,2023-11-30,18,87395,3
76,73.55,82,70,20.2333,5,2023-11-30,19,87395,3
190,76.93,89,70,73.375,6,2023-11-30,20,87395,3
0,80.0,80,80,0.0,6,2023-11-30,21,87395,3
0,80.0,80,80,0.0,3,2023-12-01,8,87395,2
0,80.0,80,80,0.0,3,2023-12-01,10,87395,2
0,101.5,102,101,58.5,4,2023-12-01,12,87395,3
13,88.72,102,84,48.0,4,2023-12-01,13,87395,3
54,88.3,102,80,40.45,4,2023-12-01,14,87395,3
26,84.88,98,78,43.3,4,2023-12-01,15,87395,3
161,86.56,95,79,48.5238,5,2023-12-01,16,87395,3
129,83.51,92,78,49.3684,5,2023-12-01,17,87395,3
2897,99.4,116,84,80.0333,5,2023-12-01,18,87395,3
642,83.17,99,77,33.8833,5,2023-12-01,19,87395,3
2374,92.98,105,77,65.2833,6,2023-12-01,20,87395,3
0,96.66,103,85,41.9487,6,2023-12-01,21,87395,3
0,80.0,80,80,0.0,3,2023-12-02,9,87395,3
138,76.64,88,69,44.1136,4,2023-12-02,13,87395,3
954,85.78,106,73,50.65,4,2023-12-02,14,87395,3
868,93.65,112,77,40.1333,4,2023-12-02,15,87395,3
0,73.87,81,70,17.4833,5,2023-12-02,16,87395,3
0,79.95,85,73,41.4667,5,2023-12-02,17,87395,3
155,79.87,89,73,38.2167,5,2023-12-02,18,87395,3
2332,97.8,112,81,69.1,5,2023-12-02,19,87395,3
50,72.27,86,67,18.15,6,2023-12-02,20,87395,3
68,76.2,90,69,29.8333,6,2023-12-02,21,87395,3
0,80.0,80,80,0.0,3,2023-12-03,9,87395,2
0,76.61,80,71,25.549,4,2023-12-03,13,87395,2
13,81.05,87,77,32.45,4,2023-12-03,14,87395,2
0,70.0,70,70,0.0,4,2023-12-03,15,87395,2
21,83.39,91,76,33.5455,5,2023-12-03,18,87395,2
52,74.35,86,69,26.2,5,2023-12-03,19,87395,2
13,83.98,91,78,18.2833,6,2023-12-03,20,87395,2
0,78.67,79,78,13.8,6,2023-12-03,21,87395,2
1091,102.75,120,73,84.3214,2,2023-12-04,7,87395,3
401,104.0,125,93,35.8833,3,2023-12-04,8,87395,3
358,95.52,114,82,45.6833,3,2023-12-04,9,87395,3
780,102.67,122,91,51.3333,3,2023-12-04,10,87395,3
800,101.62,111,93,50.65,3,2023-12-04,11,87395,3
627,96.63,113,88,47.5333,4,2023-12-04,12,87395,3
1826,96.32,116,84,59.3333,4,2023-12-04,13,87395,3
1048,95.77,112,81,45.6833,4,2023-12-04,14,87395,3
12,79.43,86,71,15.2667,4,2023-12-04,15,87395,3
46,70.15,92,65,10.75,5,2023-12-04,16,87395,3
0,79.93,92,77,16.9,5,2023-12-04,17,87395,3
93,84.62,100,72,31.5,5,2023-12-04,18,87395,3
0,78.9,87,69,12.6167,5,2023-12-04,19,87395,3
631,82.38,124,68,46.9667,6,2023-12-04,20,87395,3
1083,100.0,122,73,61.8605,6,2023-12-04,21,87395,3
1162,98.62,120,70,77.0938,2,2023-12-05,7,87395,4
1631,105.65,118,92,72.1667,3,2023-12-05,8,87395,4
290,93.72,107,79,44.1,3,2023-12-05,9,87395,4
492,88.43,100,75,47.1167,3,2023-12-05,10,87395,4
1338,107.2,123,88,53.2833,3,2023-12-05,11,87395,4
1244,99.37,113,90,52.85,4,2023-12-05,12,87395,4
29,78.1,103,67,22.9833,4,2023-12-05,13,87395,4
1266,93.33,105,85,57.65,4,2023-12-05,14,87395,4
0,82.93,89,77,18.15,4,2023-12-05,15,87395,4
79,78.15,87,69,21.0333,5,2023-12-05,16,87395,4
1978,95.15,112,79,58.2167,5,2023-12-05,17,87395,4
168,82.72,94,77,46.1,5,2023-12-05,18,87395,4
0,90.55,100,83,32.4167,5,2023-12-05,19,87395,4
1306,84.43,99,76,53.45,6,2023-12-05,20,87395,4
712,84.32,111,65,35.7167,6,2023-12-05,21,87395,4
0,80.0,80,80,0.0,3,2023-12-06,9,87395,3
1548,108.95,120,98,75.5476,3,2023-12-06,11,87395,3
1446,110.13,124,97,66.5833,4,2023-12-06,12,87395,3
361,93.07,103,82,47.8833,4,2023-12-06,13,87395,3
477,91.12,103,82,53.6,4,2023-12-06,14,87395,3
1861,109.43,123,93,68.0333,4,2023-12-06,15,87395,3
1321,96.77,113,79,46.45,5,2023-12-06,16,87395,3
899,85.83,94,76,38.5333,5,2023-12-06,17,87395,3
1087,94.35,111,83,51.8333,5,2023-12-06,18,87395,3
34,88.92,97,84,43.4333,5,2023-12-06,19,87395,3
60,86.9,94,80,45.95,6,2023-12-06,20,87395,3
0,85.38,93,79,45.8333,6,2023-12-06,21,87395,3
0,70.0,70,70,0.0,3,2023-12-07,9,87395,2
1466,88.98,108,61,72.6596,3,2023-12-07,11,87395,2
307,101.87,114,92,52.95,4,2023-12-07,12,87395,2
482,104.4,112,95,53.8333,4,2023-12-07,13,87395,2
1087,104.25,115,97,59.6167,4,2023-12-07,14,87395,2
1701,102.7,117,79,57.7167,4,2023-12-07,15,87395,2
0,86.92,91,84,37.6833,5,2023-12-07,16,87395,2
24,85.9,96,76,35.4,5,2023-12-07,17,87395,2
25,85.4,90,81,30.8,5,2023-12-07,18,87395,2
17,91.43,102,83,43.9333,5,2023-12-07,19,87395,2
97,82.47,98,72,34.55,6,2023-12-07,20,87395,2
0,80.93,86,78,33.0333,6,2023-12-07,21,87395,2
1207,108.84,120,82,71.5,3,2023-12-08,8,87395,4
282,97.0,109,88,44.7167,3,2023-12-08,9,87395,4
192,83.45,95,73,39.5333,3,2023-12-08,10,87395,4
550,101.57,108,89,45.55,3,2023-12-08,11,87395,4
946,96.88,114,83,55.25,4,2023-12-08,12,87395,4
2231,96.03,106,83,63.2576,4,2023-12-08,13,87395,4
3000,103.33,120,83,60.2833,4,2023-12-08,14,87395,4
3602,87.63,99,81,53.6667,4,2023-12-08,15,87395,4
126,82.95,89,72,34.35,5,2023-12-08,16,87395,4
81,78.19,83,72,32.4189,5,2023-12-08,17,87395,4
64,80.45,89,72,42.3939,5,2023-12-08,18,87395,4
112,75.07,79,70,37.5333,5,2023-12-08,19,87395,4
0,81.69,90,72,30.1383,6,2023-12-08,20,87395,4
417,85.73,98,74,56.55,6,2023-12-08,21,87395,4
0,80.0,80,80,0.0,3,2023-12-09,9,87395,3
0,80.0,80,80,0.0,4,2023-12-09,15,87395,3
0,80.0,80,80,0.0,6,2023-12-09,21,87395,3
0,80.0,80,80,0.0,3,2023-12-10,10,87395,3
126,73.0,80,68,29.9722,3,2023-12-10,11,87395,3
166,86.48,102,76,58.2128,4,2023-12-10,12,87395,3
721,93.72,104,80,61.9167,4,2023-12-10,13,87395,3
2605,108.95,119,91,77.2167,4,2023-12-10,14,87395,3
43,92.35,117,80,40.5333,4,2023-12-10,15,87395,3
15,77.25,83,74,21.6333,5,2023-12-10,16,87395,3
52,73.72,88,68,22.1333,5,2023-12-10,17,87395,3
40,79.37,99,69,33.0167,5,2023-12-10,18,87395,3
65,86.33,97,81,38.6833,5,2023-12-10,19,87395,3
148,84.32,97,75,43.95,6,2023-12-10,20,87395,3
0,81.6,89,75,34.8333,6,2023-12-10,21,87395,3
1175,91.72,108,64,106.667,2,2023-12-11,7,87395,3
380,95.33,111,86,45.4,3,2023-12-11,8,87395,3
140,88.25,96,83,33.35,3,2023-12-11,9,87395,3
447,94.1,104,87,44.7333,3,2023-12-11,10,87395,3
872,102.29,121,85,46.4915,3,2023-12-11,11,87395,3
851,99.68,109,92,50.65,4,2023-12-11,12,87395,3
1694,92.28,122,78,56.1,4,2023-12-11,13,87395,3
1303,99.69,115,86,56.7748,4,2023-12-11,14,87395,3
34,86.82,94,82,50.3469,4,2023-12-11,15,87395,3
1108,99.32,115,73,82.2,2,2023-12-12,7,87395,3
1251,105.03,113,97,63.4667,3,2023-12-12,8,87395,3
365,87.53,101,81,33.55,3,2023-12-12,9,87395,3
455,87.2,96,80,45.4333,3,2023-12-12,10,87395,3
1579,96.68,103,88,57.9667,3,2023-12-12,11,87395,3
3229,103.12,116,88,81.2167,4,2023-12-12,12,87395,3
1876,102.28,111,88,65.4333,4,2023-12-12,13,87395,3
16,87.8,98,74,34.0333,4,2023-12-12,14,87395,3
0,71.52,79,68,8.13333,4,2023-12-12,15,87395,3
808,82.22,110,67,42.0,5,2023-12-12,16,87395,3
848,99.38,109,91,54.3667,5,2023-12-12,17,87395,3
106,94.53,104,87,54.6,5,2023-12-12,18,87395,3
85,90.28,96,86,58.7833,5,2023-12-12,19,87395,3
1130,92.88,105,84,64.1833,6,2023-12-12,20,87395,3
105,90.32,103,80,48.0667,6,2023-12-12,21,87395,3
0,80.0,80,80,0.0,3,2023-12-13,9,87395,3
1567,108.12,122,75,76.6735,3,2023-12-13,11,87395,3
1201,99.19,106,92,65.589,4,2023-12-13,12,87395,3
2092,105.02,115,98,61.7667,4,2023-12-13,13,87395,3
284,97.32,112,85,32.8046,4,2023-12-13,14,87395,3
335,95.17,105,81,49.1333,4,2023-12-13,15,87395,3
2026,99.15,106,90,69.5667,5,2023-12-13,16,87395,3
127,88.93,105,81,26.85,5,2023-12-13,17,87395,3
20,80.53,89,76,21.1,5,2023-12-13,18,87395,3
0,72.62,83,70,9.33333,5,2023-12-13,19,87395,3
0,73.9,77,72,0.383333,6,2023-12-13,20,87395,3
44,85.15,97,72,38.7333,6,2023-12-13,21,87395,3
1260,109.55,128,77,77.1842,3,2023-12-14,11,87395,3
400,99.32,119,83,48.2333,4,2023-12-14,12,87395,3
943,99.57,114,82,51.45,4,2023-12-14,13,87395,3
1220,97.77,116,85,58.9667,4,2023-12-14,14,87395,3
1292,109.22,124,89,63.8,4,2023-12-14,15,87395,3
1094,101.43,131,84,46.1167,5,2023-12-14,16,87395,3
916,92.33,112,83,35.5167,5,2023-12-14,17,87395,3
42,83.4,88,78,38.4167,5,2023-12-14,18,87395,3
683,85.07,108,72,35.2333,5,2023-12-14,19,87395,3
1998,96.25,109,84,56.75,6,2023-12-14,20,87395,3
1546,101.98,122,93,55.5333,6,2023-12-14,21,87395,3
1371,105.22,134,66,76.0,3,2023-12-15,8,87395,3
355,96.83,113,90,42.0833,3,2023-12-15,9,87395,3
319,93.43,106,84,33.85,3,2023-12-15,10,87395,3
653,96.03,108,81,42.9667,3,2023-12-15,11,87395,3
647,91.57,109,84,53.05,4,2023-12-15,12,87395,3
1844,99.1,115,78,58.7333,4,2023-12-15,13,87395,3
0,72.33,79,66,8.9,4,2023-12-15,14,87395,3
98,91.12,97,80,46.65,4,2023-12-15,15,87395,3
76,85.05,95,79,38.75,5,2023-12-15,16,87395,3
0,79.95,95,72,27.6833,5,2023-12-15,17,87395,3
234,86.78,97,78,46.9167,5,2023-12-15,18,87395,3
0,80.13,86,76,35.1833,5,2023-12-15,19,87395,3
68,81.08,90,74,41.45,6,2023-12-15,20,87395,3
68,87.73,99,77,44.2167,6,2023-12-15,21,87395,3
0,80.0,80,80,0.0,3,2023-12-16,9,87395,3
0,80.0,80,80,0.0,4,2023-12-16,15,87395,3
0,80.0,80,80,0.0,6,2023-12-16,21,87395,3
0,80.0,80,80,0.0,3,2023-12-17,9,87395,3
0,78.5,87,74,57.25,3,2023-12-17,10,87395,3
24,93.47,108,82,55.0833,3,2023-12-17,11,87395,3
58,86.3,92,82,48.45,4,2023-12-17,12,87395,3
633,94.88,108,83,52.5593,4,2023-12-17,13,87395,3
0,80.0,80,80,3.0,4,2023-12-17,14,87395,3
183,84.62,100,75,51.7,4,2023-12-17,15,87395,3
739,92.2,111,79,46.7667,5,2023-12-17,16,87395,3
1879,97.68,118,87,55.75,5,2023-12-17,17,87395,3
1148,96.87,118,82,52.2833,5,2023-12-17,18,87395,3
471,110.69,117,107,73.9286,5,2023-12-17,19,87395,3
0,80.0,80,80,0.0,6,2023-12-17,21,87395,3
1051,85.81,117,66,108.812,2,2023-12-18,7,87395,3
500,99.6,117,91,36.9167,3,2023-12-18,8,87395,3
233,93.22,103,86,39.9333,3,2023-12-18,9,87395,3
206,89.35,95,84,44.6167,3,2023-12-18,10,87395,3
805,93.67,110,79,47.0333,3,2023-12-18,11,87395,3
277,89.4,100,80,42.25,4,2023-12-18,12,87395,3
1469,93.92,116,76,54.6667,4,2023-12-18,13,87395,3
1193,94.75,108,82,51.1333,4,2023-12-18,14,87395,3
504,97.69,105,91,63.2941,4,2023-12-18,15,87395,3
21,84.17,88,74,42.9,5,2023-12-18,16,87395,3
42,83.4,96,73,31.0833,5,2023-12-18,17,87395,3
994,84.98,104,70,53.5667,5,2023-12-18,18,87395,3
1643,93.53,102,88,59.0,5,2023-12-18,19,87395,3
125,105.93,113,104,58.2667,6,2023-12-18,20,87395,3
0,80.0,80,80,0.0,6,2023-12-18,21,87395,3
1107,112.22,122,89,88.5652,2,2023-12-19,7,87395,3
1237,107.48,119,96,67.6167,3,2023-12-19,8,87395,3
91,97.03,106,90,36.8824,3,2023-12-19,9,87395,3
1020,86.79,96,79,52.3409,6,2023-12-19,21,87395,3
0,80.0,80,80,22.0,3,2023-12-20,9,87395,3
1481,100.58,116,67,83.0526,3,2023-12-20,11,87395,3
323,92.28,105,86,46.65,4,2023-12-20,12,87395,3
1082,101.07,114,89,47.2333,4,2023-12-20,13,87395,3
255,99.87,110,92,39.1167,4,2023-12-20,14,87395,3
183,94.58,110,85,44.1167,4,2023-12-20,15,87395,3
301,102.88,120,90,37.55,5,2023-12-20,16,87395,3
1535,106.52,117,89,62.9167,5,2023-12-20,17,87395,3
0,77.03,91,73,11.0606,5,2023-12-20,18,87395,3
60,72.47,79,68,16.55,5,2023-12-20,19,87395,3
108,83.28,94,73,36.1915,6,2023-12-20,20,87395,3
11,80.9,95,74,24.75,6,2023-12-20,21,87395,3
0,80.0,80,80,0.0,2,2023-09-04,7,87550,4
1010,80.0,80,80,43.8667,3,2023-09-04,8,87550,4
711,82.81,106,80,37.1167,3,2023-09-04,9,87550,4
51,81.71,96,80,18.5833,3,2023-09-04,10,87550,4
141,81.48,96,80,26.05,3,2023-09-04,11,87550,4
740,83.38,106,80,32.4,4,2023-09-04,12,87550,4
956,84.41,106,80,38.3667,4,2023-09-04,13,87550,4
181,81.88,96,80,24.5667,4,2023-09-04,14,87550,4
0,81.33,90,80,18.0333,4,2023-09-04,15,87550,4
310,81.58,90,80,23.1667,5,2023-09-04,16,87550,4
398,82.13,96,80,27.1333,5,2023-09-04,17,87550,4
570,88.08,96,80,42.15,5,2023-09-04,18,87550,4
0,92.97,122,80,16.4,5,2023-09-04,19,87550,4
25,93.66,122,80,23.6833,6,2023-09-04,20,87550,4
0,82.09,90,80,14.6512,6,2023-09-04,21,87550,4
0,72.31,81,61,14.8654,2,2023-09-05,7,87550,4
660,78.28,100,68,32.25,3,2023-09-05,8,87550,4
1112,83.91,103,67,3.41557,3,2023-09-05,9,87550,4
21,75.27,98,66,1.334,3,2023-09-05,10,87550,4
69,67.09,76,61,1.33394,3,2023-09-05,11,87550,4
585,74.5,89,60,4.30933,4,2023-09-05,12,87550,4
64,69.38,76,63,22.9667,4,2023-09-05,13,87550,5
167,69.93,78,63,31.4333,4,2023-09-05,14,87550,5
62,67.15,72,64,22.3833,4,2023-09-05,15,87550,5
608,75.88,105,68,37.2,5,2023-09-05,16,87550,5
1120,83.97,111,66,40.1833,5,2023-09-05,17,87550,5
597,80.02,90,64,50.6833,5,2023-09-05,18,87550,5
25,72.18,82,66,21.5667,5,2023-09-05,19,87550,4
47,71.5,79,64,22.6167,6,2023-09-05,20,87550,4
0,66.47,72,63,4.05455,6,2023-09-05,21,87550,4
0,68.92,75,65,1.87425,3,2023-09-06,8,87550,4
2330,95.74,118,76,6.71165,3,2023-09-06,9,87550,4
185,115.76,120,113,4.21519,3,2023-09-06,10,87550,4
2267,94.98,112,61,14.9607,3,2023-09-06,11,87550,4
1006,94.92,111,82,4.4386,4,2023-09-06,12,87550,4
223,85.32,100,77,2.38354,4,2023-09-06,13,87550,4
13,83.95,99,77,1.28516,4,2023-09-06,14,87550,4
139,86.16,107,72,2.03165,4,2023-09-06,15,87550,4
1698,92.56,116,73,4.84109,5,2023-09-06,16,87550,4
32,76.89,85,71,1.53992,5,2023-09-06,17,87550,4
59,75.94,88,70,1.87358,5,2023-09-06,18,87550,4
59,74.87,82,70,2.33256,5,2023-09-06,19,87550,4
381,82.05,97,73,59.1795,6,2023-09-06,20,87550,4
0,94.0,94,94,23.5,6,2023-09-06,21,87550,4
25,72.62,78,67,17.4333,2,2023-09-07,7,87550,3
130,71.75,81,66,26.3,3,2023-09-07,8,87550,3
13,71.65,80,67,20.5333,3,2023-09-07,9,87550,3
708,75.3,97,65,42.2,3,2023-09-07,10,87550,3
640,74.83,95,66,39.3333,3,2023-09-07,11,87550,3
672,73.93,94,63,33.6833,4,2023-09-07,12,87550,3
968,73.28,90,63,38.7167,4,2023-09-07,13,87550,4
269,91.83,103,82,31.1833,4,2023-09-07,14,87550,4
84,71.43,85,63,13.3833,4,2023-09-07,15,87550,4
13,66.82,74,61,17.0167,5,2023-09-07,16,87550,4
48,73.85,82,67,27.2333,5,2023-09-07,17,87550,4
98,72.03,86,63,23.4167,5,2023-09-07,18,87550,4
23,69.98,75,65,20.9667,5,2023-09-07,19,87550,4
15,70.45,77,64,21.9833,6,2023-09-07,20,87550,4
53,79.67,88,69,38.1538,6,2023-09-07,21,87550,4
713,88.04,116,75,44.9273,3,2023-09-08,8,87550,4
882,94.35,111,78,38.7167,3,2023-09-08,9,87550,4
80,70.35,79,65,19.0667,3,2023-09-08,10,87550,4
0,62.53,68,58,17.1333,3,2023-09-08,11,87550,4
635,73.17,89,58,29.8333,4,2023-09-08,12,87550,4
191,78.63,88,73,26.9333,4,2023-09-08,13,87550,5
101,76.98,86,73,23.3833,4,2023-09-08,14,87550,5
183,71.55,81,65,23.9167,4,2023-09-08,15,87550,5
82,67.67,73,64,24.4,5,2023-09-08,16,87550,5
1189,81.42,91,67,52.3833,5,2023-09-08,17,87550,5
45,71.05,91,65,20.6667,5,2023-09-08,18,87550,5
123,70.45,80,64,25.35,5,2023-09-08,19,87550,4
0,71.65,78,65,20.3667,6,2023-09-08,20,87550,4
0,73.92,82,70,29.0,6,2023-09-08,21,87550,4
13,78.77,86,75,33.2143,3,2023-09-09,9,87550,4
125,87.9,93,83,31.4167,3,2023-09-09,10,87550,4
16,76.35,87,71,20.0167,3,2023-09-09,11,87550,4
13,69.18,78,61,17.9167,4,2023-09-09,12,87550,4
432,70.89,98,61,36.463,4,2023-09-09,13,87550,4
598,94.9,102,87,59.55,4,2023-09-09,14,87550,4
676,89.6,103,77,60.6167,4,2023-09-09,15,87550,4
672,91.62,104,83,60.9167,5,2023-09-09,16,87550,4
953,105.78,115,94,63.8833,5,2023-09-09,17,87550,4
169,93.15,107,77,39.05,5,2023-09-09,18,87550,4
115,79.65,90,72,28.8333,5,2023-09-09,19,87550,4
70,73.83,88,67,21.3667,6,2023-09-09,20,87550,4
13,66.57,75,63,7.79832,6,2023-09-09,21,87550,4
68,75.0,81,70,30.5769,3,2023-09-10,9,87550,3
0,76.58,81,72,18.2833,3,2023-09-10,10,87550,3
39,71.8,81,67,21.1,3,2023-09-10,11,87550,3
0,73.17,77,71,16.125,4,2023-09-10,12,87550,3
0,80.0,80,80,0.0,6,2023-09-10,21,87550,3
0,69.94,75,63,47.2778,2,2023-09-11,7,87550,3
1106,84.88,103,72,46.7333,3,2023-09-11,8,87550,3
954,83.08,98,71,38.6167,3,2023-09-11,9,87550,3
0,69.5,81,63,17.75,3,2023-09-11,10,87550,3
68,62.77,72,57,19.65,3,2023-09-11,11,87550,3
723,72.22,89,56,32.7833,4,2023-09-11,12,87550,3
0,69.03,72,65,14.7833,4,2023-09-11,13,87550,3
105,71.54,80,63,27.5833,4,2023-09-11,14,87550,3
58,66.92,77,64,19.0833,4,2023-09-11,15,87550,3
333,77.2,101,64,31.5167,5,2023-09-11,16,87550,4
1106,90.23,106,80,49.4,5,2023-09-11,17,87550,4
43,69.18,81,61,26.5333,5,2023-09-11,18,87550,4
132,73.67,86,67,30.1333,5,2023-09-11,19,87550,4
52,68.87,77,62,21.6333,6,2023-09-11,20,87550,4
0,66.42,73,62,30.6923,6,2023-09-11,21,87550,4
0,67.38,86,61,17.1167,2,2023-09-12,7,87550,2
679,72.73,90,66,35.7667,3,2023-09-12,8,87550,2
1077,81.25,94,74,46.6167,3,2023-09-12,9,87550,2
19,72.57,85,66,19.7333,3,2023-09-12,10,87550,2
0,68.7,77,63,18.55,3,2023-09-12,11,87550,2
803,77.47,88,65,35.8167,4,2023-09-12,12,87550,2
41,73.93,78,71,17.2167,4,2023-09-12,13,87550,2
0,72.1,78,67,16.9,4,2023-09-12,14,87550,2
0,68.37,75,64,17.6167,4,2023-09-12,15,87550,2
42,63.9,71,61,18.0,5,2023-09-12,16,87550,2
771,75.53,93,66,38.35,5,2023-09-12,17,87550,2
632,83.58,98,68,43.7667,5,2023-09-12,18,87550,2
31,85.77,96,74,22.9167,5,2023-09-12,19,87550,2
19,86.78,93,79,25.35,6,2023-09-12,20,87550,2
41,82.83,92,78,21.5333,6,2023-09-12,21,87550,2
0,68.63,77,66,20.3429,3,2023-09-13,8,87550,4
71,79.0,87,71,25.85,3,2023-09-13,9,87550,4
98,82.53,87,72,23.6,3,2023-09-13,10,87550,4
136,77.65,90,72,29.65,3,2023-09-13,11,87550,4
36,80.12,89,59,21.439,4,2023-09-13,12,87550,4
186,72.98,84,65,34.5333,4,2023-09-13,13,87550,4
14,73.72,84,69,21.0333,4,2023-09-13,14,87550,4
153,71.32,76,68,27.7,4,2023-09-13,15,87550,4
106,70.12,77,64,26.8,5,2023-09-13,16,87550,4
34,62.72,76,56,28.6,5,2023-09-13,17,87550,4
69,72.48,85,67,27.35,5,2023-09-13,18,87550,4
0,83.11,87,82,32.6667,5,2023-09-13,19,87550,4
0,71.27,72,70,17.8182,6,2023-09-13,20,87550,3
212,76.0,86,69,27.5333,6,2023-09-13,21,87550,3
0,77.8,81,75,23.8,3,2023-09-14,8,87550,4
910,76.23,89,63,46.0667,3,2023-09-14,9,87550,4
39,66.45,76,60,22.2167,3,2023-09-14,10,87550,4
131,66.92,74,61,24.8667,3,2023-09-14,11,87550,4
682,78.32,102,58,32.9667,4,2023-09-14,12,87550,4
28,71.8,81,68,23.3667,4,2023-09-14,13,87550,4
132,70.93,78,67,24.1167,4,2023-09-14,14,87550,4
95,68.53,82,61,25.15,4,2023-09-14,15,87550,4
614,70.02,85,62,32.4833,5,2023-09-14,16,87550,4
745,76.62,86,68,38.3333,5,2023-09-14,17,87550,4
66,79.67,95,67,34.2167,5,2023-09-14,18,87550,4
28,72.44,76,70,19.3208,5,2023-09-14,19,87550,4
133,75.8,95,68,35.386,6,2023-09-14,20,87550,4
0,80.0,80,80,61.0,6,2023-09-14,21,87550,4
458,80.52,99,73,39.0833,2,2023-09-15,7,87550,4
847,86.95,97,80,37.15,3,2023-09-15,8,87550,4
150,80.27,97,73,24.9667,3,2023-09-15,9,87550,4
15,73.02,80,67,23.5333,3,2023-09-15,10,87550,4
14,78.98,90,70,31.9667,3,2023-09-15,11,87550,4
486,73.3,90,66,30.25,4,2023-09-15,12,87550,4
14,74.46,89,65,26.9429,4,2023-09-15,13,87550,4
0,80.0,80,80,54.0,6,2023-09-15,21,87550,4
57,76.98,88,69,30.875,3,2023-09-16,9,87550,3
47,85.95,96,78,22.6,3,2023-09-16,10,87550,3
160,78.83,88,73,32.7333,3,2023-09-16,11,87550,3
